Year,Month,Page path and screen class,Views
2026,01,/en/employment/employment-rights-and-conditions/data-protection-at-work/data-protection-in-the-workplace/,581
2026,01,/en/social-welfare/extra-social-welfare-benefits/extra-social-welfare-benefits/,581
2026,02,/en/consumer/utilities/electricity-account-credit/,581
2026,03,/en/justice/witnesses/affidavit/,581
2026,06,/en/employment/unemployment-and-redundancy/dismissal/unfair-dismissal/,581
2026,07,/en/housing/losing-your-home-and-homelessness/agencies-for-homeless-people/,581
2026,08,/en/justice/criminal-law/criminal-offences/alcohol-and-the-law/,581
2026,02,/en/money-and-tax/personal-finance/banking/financial-institutions-and-identification/,580
2026,03,/en/employment/employment-and-disability/wage-subsidy-scheme-for-people-with-disabilities/,580
2026,03,/en/social-welfare/carers/carers-allowance/search_wagtail/,580
2026,04,/en/health/eu-healthcare/cross-border-directive/,580
2026,07,/en/birth-family-relationships/getting-married/civil-marriage-ceremony/,580
2026,07,/en/moving-country/asylum-seekers-and-refugees/the-asylum-process-in-ireland/applying-for-refugee-status-in-ireland/,580
2026,01,/en/social-welfare/extra-social-welfare-benefits/telephone-support-allowance/,579
2026,03,/en/consumer/how-to-complain/how-to-make-a-complaint/,579
2026,03,/en/employment/starting-work-and-changing-job/starting-work/tax-and-starting-work/,579
2026,03,/en/social-welfare/extra-social-welfare-benefits/telephone-support-allowance/,579
2026,05,/en/birth-family-relationships/cohabiting-couples/guardianship-and-cohabiting-couples/,579
2026,05,/en/travel-and-recreation/motoring/motor-accidents/,579
2026,05,/en/travel-and-recreation/travel-to-ireland/tax-free-purchases-for-non-eu-travellers/,579
2026,06,/en/justice/criminal-law/criminal-offences/firearms-in-ireland/,579
2026,06,/en/money-and-tax/tax/tax-on-savings-and-investments/deposit-interest-retention-tax/,579
2026,07,/en/environment/land/farming-grants-and-schemes/,579
2026,07,/en/housing/housing-grants-and-schemes/local-authority-housing-grants-and-supports/schemes-for-houses-affected-by-pyrite-or-mica/,579
2026,01,/en/travel-and-recreation/sport-and-leisure/fishing-licences-and-permits/,578
2026,05,/en/employment/employment-rights-and-conditions/health-and-safety/accidents-in-the-workplace/,578
2026,05,/en/social-welfare/older-and-retired-people/pro-rata-pensions/,578
2026,07,/en/social-welfare/death-related-benefits/,578
2026,08,/en/social-welfare/carers/carers-benefit/,578
2026,03,/en/housing/renting-a-home/resolving-disputes/residential-tenancies-board/,577
2026,04,/en/birth-family-relationships/married-couples/marital-status-and-inheritance/,577
2026,05,/en/housing/housing-grants-and-schemes/housing-supports-for-older-people-and-people-with-disabilities/older-people-housing/,577
2026,07,/en/moving-country/moving-to-ireland/,577
2026,01,/en/health/health-overview/,576
2026,02,/en/education/the-irish-education-system/school-meals-scheme/,576
2026,03,/en/travel-and-recreation/motoring/driver-licensing/how-to-renew-a-driving-learner-permit/,576
2026,04,/en/about/volunteer-with-citizens-information/,576
2026,07,/en/environment/environmental-grants-and-schemes-for-your-home/micro-generation/,576
2026,08,/en/moving-country/irish-citizenship/your-right-to-irish-citizenship/,576
2026,01,/en/employment/types-of-employment/self-employment/closing-a-business/,575
2026,02,/en/consumer/how-to-complain/how-to-make-a-complaint/,575
2026,03,/en/money-and-tax/tax/tax-clearance-certificate/,575
2026,03,/en/social-welfare/irish-social-welfare-system/claiming-a-social-welfare-payment/household-budget-scheme/,575
2026,04,/en/education/primary-and-post-primary-education/going-to-primary-school/starting-primary-school/,575
2026,06,/en/birth-family-relationships/children-s-rights-and-policy/children-and-rights-in-ireland/,575
2026,04,/en/death/practical-arrangements-after-a-death/funeral-arrangements-and-costs/,574
2026,06,/en/education/third-level-education/fees-and-supports-for-third-level-education/financial-supports-for-students/,574
2026,01,/en/housing/housing-grants-and-schemes/local-authority-housing-grants-and-supports/schemes-for-houses-affected-by-pyrite-or-mica/,573
2026,03,/en/death/when-someone-dies-in-ireland/,573
2026,05,/en/housing/housing-grants-and-schemes/local-authority-housing-grants-and-supports/schemes-for-houses-affected-by-pyrite-or-mica/,573
2026,05,/en/housing/owning-a-home/home-owners/right-of-way/,573
2026,05,/en/justice/criminal-law/criminal-trial/types-of-sentences/,573
2026,05,/en/social-welfare/irish-social-welfare-system/means-test-for-social-welfare-payments/how-parents-income-can-affect-jobseekers-allowance/,573
2026,06,/en/education/primary-and-post-primary-education/going-to-primary-school/starting-primary-school/,573
2026,06,/en/moving-country/irish-citizenship/,573
2026,07,/en/housing/owning-a-home/help-with-buying-a-home/,573
2026,07,/en/money-and-tax/tax/income-tax-credits-and-reliefs/eworking-and-tax-relief/,573
2026,01,/en/employment/unemployment-and-redundancy/dismissal/constructive-dismissal/,572
2026,02,/en/employment/unemployment-and-redundancy/employment-support-schemes/jobsplus/,572
2026,02,/en/travel-and-recreation/motoring/driver-licensing/categories-of-motor-vehicles-and-minimum-age-of-drivers-in-ireland/,572
2026,07,/en/money-and-tax/personal-finance/pensions/personal-retirement-savings-accounts/,572
2026,07,/en/money-and-tax/tax/income-tax-credits-and-reliefs/,572
2026,08,/en/social-welfare/back-to-education/back-to-education-allowance/,572
2026,01,/en/education/primary-and-post-primary-education/educational-supports/assistive-technology-grant-students-with-disabilities/,571
2026,04,/en/birth-family-relationships/married-couples/guardianship-status-of-fathers/,571
2026,04,/en/money-and-tax/personal-finance/pensions/occupational-pensions/,571
2026,05,/en/justice/criminal-law/criminal-offences/drug-offences/,571
2026,06,/en/birth-family-relationships/cohabiting-couples/guardianship-and-cohabiting-couples/,571
2026,05,/en/money-and-tax/personal-finance/pensions/personal-pensions/,570
2026,06,/en/moving-country/ukrainian-refugees-in-ireland/social-welfare-supports-for-ukrainian-refugees/,570
2026,07,/en/consumer/cars/problem-with-a-used-car/,570
2026,03,/en/social-welfare/farming-and-fishing/farm-assist/,569
2026,04,/en/travel-and-recreation/motoring/driver-licensing/replacing-a-lost-or-stolen-irish-driving-licence/,569
2026,05,/en/employment/employment-and-disability/working-with-a-disability/,569
2026,06,/en/birth-family-relationships/separation-and-divorce/family-and-shared-home/,569
2026,07,/en/birth-family-relationships/separation-and-divorce/family-and-shared-home/,569
2026,08,/en/employment/employment-rights-and-conditions/leave-and-holidays/maternity-leave/,569
2026,01,/en/social-welfare/unemployed-people/signing-off/,568
2026,02,/en/about/volunteer-with-citizens-information/,568
2026,07,/en/whats-new/back-to-school-clothing-and-footwear-allowance-to-be-paid-this-week/,568
2026,01,/en/social-welfare/death-related-benefits/guardian-and-orphan-payments/,567
2026,02,/en/social-welfare/death-related-benefits/guardian-and-orphan-payments/,567
2026,03,/en/social-welfare/families-and-children/deserted-wife-s-payments/,567
2026,04,/en/birth-family-relationships/separation-and-divorce/family-and-shared-home/,567
2026,04,/en/housing/housing-grants-and-schemes/grants-for-home-renovations-and-improvements/home-renovation-incentive/,567
2026,04,/en/housing/renting-a-home/help-with-renting/cost-rental-tenant-in-situ-scheme/,567
2026,01,/en/whats-new/social-welfare-payments-over-the-bank-holiday/,566
2026,02,/en/employment/employment-rights-and-conditions/data-protection-at-work/data-protection-in-the-workplace/,566
2026,02,/en/justice/criminal-law/criminal-offences/the-law-on-buying-and-selling-sex/,566
2026,04,/en/social-welfare/older-and-retired-people/pro-rata-pensions/,566
2026,06,/en/consumer/phone-internet-tv-and-postal-services/eircode/,566
2026,06,/en/health/health-services/mental-health/admission-to-a-psychiatric-hospital/,566
2026,06,/en/housing/renting-a-home/,566
2026,06,/en/travel-and-recreation/motoring/driving-tests/driving-test/,566
2026,07,/en/housing/local-authority-and-social-housing/rental-accommodation-scheme/,566
2026,07,/en/returning-to-ireland/planning-your-journey-home/bringing-your-vehicle-back-to-ireland/,566
2026,01,/en/employment/types-of-employment/,565
2026,03,/en/birth-family-relationships/cohabiting-couples/access-to-children-cohabiting-couples/,565
2026,03,/en/government-in-ireland/ireland-and-the-uk/cross-border-workers/,565
2026,05,/en/education/third-level-education/applying-to-college/springboard/,565
2026,07,/en/employment/employment-rights-and-conditions/contracts-of-employment/change-job-contract/,565
2026,07,/en/health/health-services/care-in-your-community/public-health-nurses/,565
2026,08,/en/social-welfare/older-and-retired-people/payment-for-people-retired-at-65/,565
2026,01,/en/money-and-tax/tax/income-tax-credits-and-reliefs/separation-divorce-and-tax-reliefs/,564
2026,03,/en/housing/housing-grants-and-schemes/local-authority-housing-grants-and-supports/schemes-for-houses-affected-by-pyrite-or-mica/,564
2026,04,/en/education/third-level-education/fees-and-supports-for-third-level-education/grants-for-mature-students/,564
2026,04,/en/government-in-ireland/ireland-and-the-uk/cross-border-workers/,564
2026,06,/en/social-welfare/supplementary-welfare-schemes/,564
2026,02,/en/health/health-services/end-of-life-care/palliative-care/,563
2026,02,/en/housing/local-authority-and-social-housing/,563
2026,03,/en/housing/owning-a-home/buying-a-home/insurance-protection-on-mortgages/,563
2026,04,/en/birth-family-relationships/before-your-baby-is-born/antenatal-classes/,563
2026,04,/en/education/pre-school-education-and-childcare/regulation-of-childcare-services/,563
2026,07,/en/education/further-education-and-training/training-allowances/,563
2026,08,/en/moving-country/ukrainian-refugees-in-ireland/accommodation-recognition-payment/,563
2026,02,/en/returning-to-ireland/residency-and-citizenship/returning-to-ireland-with-your-de-facto-partner/,562
2026,02,/en/social-welfare/back-to-education/social-welfare-payments-and-the-student-grant/,562
2026,01,/en/housing/planning-permission/planning-for-building-a-house/,561
2026,05,/en/education/further-education-and-training/post-leaving-certificate-courses/,561
2026,06,/en/returning-to-ireland/,561
2026,07,/en/moving-country/,561
2026,07,/en/travel-and-recreation/travel-to-ireland/tax-free-purchases-for-non-eu-travellers/,561
2026,01,/en/employment/employment-rights-and-conditions/hours-of-work/night-work/,560
2026,02,/en/birth-family-relationships/problems-in-marriages-and-other-relationships/domestic-violence-and-abuse/,560
2026,02,/en/justice/children-and-young-offenders/children-and-the-criminal-justice-system-in-ireland/,560
2026,02,/en/returning-to-ireland/applying-for-social-welfare/pps-numbers-for-returning-irish-emigrants-and-families/,560
2026,04,/en/education/the-irish-education-system/exemption-from-irish/,560
2026,02,/en/government-in-ireland/data-protection/rights-under-general-data-protection-regulation/,559
2026,02,/en/moving-country/asylum-seekers-and-refugees/the-asylum-process-in-ireland/temporary-protection-directive/,559
2026,05,/en/whats-new/how-much-duty-free-can-i-bring-home-from-holidays/,559
2026,07,/en/consumer/shopping/problems-with-faulty-goods/,559
2026,02,/en/housing/renting-a-home/help-with-renting/,558
2026,03,/en/housing/local-authority-and-social-housing/,558
2026,07,/en/birth-family-relationships/separation-and-divorce/judicial-separation/,558
2026,07,/en/money-and-tax/personal-finance/loans-and-credit/microcredit-loans/,558
2026,01,/en/birth-family-relationships/married-couples/marital-status-and-social-welfare-entitlements/,557
2026,01,/en/consumer/shopping/buying-online-from-uk-after-brexit/,557
2026,04,/en/birth-family-relationships/separation-and-divorce/judicial-separation/,557
2026,05,/en/justice/criminal-law/spent-convictions/,557
2026,07,/en/education/third-level-education/fees-and-supports-for-third-level-education/grants-for-mature-students/,557
2026,01,/en/consumer/how-to-complain/how-to-make-a-complaint/,556
2026,03,/en/birth-family-relationships/separation-and-divorce/judicial-separation/,556
2026,04,/en/employment/employment-and-disability/wage-subsidy-scheme-for-people-with-disabilities/,556
2026,04,/en/justice/children-and-young-offenders/children-and-the-criminal-justice-system-in-ireland/,556
2026,05,/en/money-and-tax/tax/income-tax/paye-overpayments-and-underpayments-of-tax/,556
2026,06,/en/housing/owning-a-home/buying-a-home/steps-involved-buying-a-home/,556
2026,07,/en/returning-to-ireland/,556
2026,02,/en/health/drugs-and-medicines/cross-border-prescriptions/,555
2026,03,/en/housing/owning-a-home/home-owners/right-of-way/,555
2026,06,/en/moving-country/visas-for-ireland/student-visas/,555
2026,07,/en/justice/criminal-law/criminal-offences/firearms-in-ireland/,555
2026,08,/en/travel-and-recreation/motoring/transport-and-disability/disabled-persons-parking-card/,555
2026,01,/en/justice/law-enforcement/adult-cautioning-scheme/,554
2026,03,/en/moving-country/moving-abroad/leaving-ireland/leaving-ireland-and-your-social-security-entitlements/,554
